movie_id,title,tags
102651,Maleficent,"fantasi adventur action famili romanc untold stori disney' icon villain 1959 classic 'sleep beauty'. beautiful, pure-heart young woman, malefic idyl life grow peaceabl forest kingdom, one day invad armi threaten harmoni land. malefic rise land' fiercest protector, ultim suffer ruthless betray – act begin turn heart stone. bent revenge, malefic face epic battl invad king' successor and, result, place curs upon newborn infant aurora. child grows, malefic realiz aurora hold key peac kingdom - maleficent' true happi well. fairytal villain sleepingbeauti darkfantasi basedonfairytal adapt retel literaryadapt 3d angelinajoli ellefan sharltocopley robert stromberg"
119450,Dawn of the Planet of the Apes,"sciencefict action drama thriller group scientist san francisco struggl stay aliv aftermath plagu wipe humanity, caesar tri maintain domin commun intellig apes. leader coloni post-apocalypt dystopia forest sequel wood ape scientist monkey medicalresearch animalattack plagu 3d andyserki jasonclark garyoldman matt reev"
79698,The Lovers,"action adventur sciencefict romanc lover epic romanc time travel adventur film. helm roland joffé stori ajey jhankar, film sweep tale imposs love set backdrop first anglo-maratha war across two time period contin centr around four charact — british offic 18th centuri coloni india, indian woman fall deepli love with, american present-day marin biologist wife. joshhartnett simonekessel tamsinegerton roland joffé"
64686,47 Ronin,"drama action adventur fantasi base origin 1941 movi japan, ancient japan’ endur tale, epic 3d fantasy-adventur 47 ronin born. keanu reev lead cast kai, outcast join oishi (hiroyuki sanada), leader 47 outcast samurai. togeth seek vengeanc upon treacher overlord kill master banish kind. restor honor homeland, warrior embark upon quest challeng seri trial would destroy ordinari warriors. japan suicid samurai basedontruestori samuraisword ronin shogun halfbre 3d keanureev hiroyukisanada koushibasaki carl rinsch"
100402,Captain America: The Winter Soldier,"action adventur sciencefict cataclysm event new york avengers, steve rogers, aka captain america live quietli washington, d.c. tri adjust modern world. s.h.i.e.l.d. colleagu come attack, steve becom embroil web intrigu threaten put world risk. join forc black widow, captain america struggl expos ever-widen conspiraci fight profession assassin sent silenc everi turn. full scope villain plot revealed, captain america black widow enlist help new ally, falcon. however, soon find unexpect formid enemy—th winter soldier. washingtond.c. futur shield marvelcom superhero basedoncomicbook captainamerica aftercreditssting duringcreditssting marvelcinematicunivers 3d politicalthril chrisevan samuell.jackson scarlettjohansson anthoni russo"
10192,Shrek Forever After,"comedi adventur fantasi anim famili bore domest shrek pact deal-mak rumpelstiltskin get back feel like real ogr again, he' dupe sent twist version far far away—wher rumpelstiltskin king, ogr hunted, fiona never met—h set restor world reclaim true love. ogr 3d mikemy eddiemurphi camerondiaz mike mitchel"
158852,Tomorrowland,"adventur famili mysteri sciencefict bound share destiny, bright, optimist teen burst scientif curios former boy-geniu inventor jade disillusion embark danger-fil mission unearth secret enigmat place somewher time space exist collect memori ""tomorrowland."" inventor apocalyps destini imax dreamer futuristiccar futuristicc brittrobertson georgeclooney raffeycassidi brad bird"
177572,Big Hero 6,"adventur famili anim action comedi special bond develop plus-siz inflat robot baymax, prodigi hiro hamada, team group friend form band high-tech heroes. brotherbrotherrelationship hero talent reveng bestfriend anotherdimens robot boygeniu hate aftercreditssting moraldilemma 3d teensuperhero deadbroth scottadsit ryanpott danielhenney chri william"
82690,Wreck-It Ralph,"famili anim comedi adventur wreck-it ralph 9-foot-tall, 643-pound villain arcad video game name fix-it felix jr., game' titular hero fix build ralph destroys. want prove good guy villain, ralph escap game land hero' duty, first-person shooter help game' hero battl alien invaders. later enter sugar rush, kart race game set track made candies, cooki sweets. there, ralph meet vanellop von schweetz learn game face dire threat could affect entir arcade, one ralph may inadvert started. supportgroup productplac bulli race arcad medal selfesteem curios precociouschild aftercreditssting duringcreditssting firstpersonshoot glitch carefre videogam q*bert interruptedwed socialreject johnc.reilli sarahsilverman jackmcbray rich moor"
5255,The Polar Express,"adventur anim famili fantasi doubt young boy take extraordinari train ride north pole, embark journey self-discoveri show wonder life never fade believe. santaclau nerd faith gift bell beard northpol chute trestl ticket christma tomhank michaeljet nonagay robert zemecki"
47933,Independence Day: Resurgence,"action adventur sciencefict alway knew come back. use recov alien technology, nation earth collabor immens defens program protect planet. noth prepar us aliens’ advanc unpreced force. ingenu brave men women bring world back brink extinction. alternatehistori alieninvas liamhemsworth jeffgoldblum billpullman roland emmerich"
10191,How to Train Your Dragon,"fantasi adventur anim famili son vike leader cusp manhood, shi hiccup horrend haddock iii face rite passage: must kill dragon prove warrior mettle. down fear dragon, realiz longer want destroy it, instead befriend beast – name toothless – much chagrin warrior father fli blacksmith arena island night ship train villag forest vike friendship ignor flight nest dragon battl combat well warrior jaybaruchel gerardbutl craigferguson chri sander"
296,Terminator 3: Rise of the Machines,"action thriller sciencefict 10 year sinc john connor save earth judgment day, he' live radar, steer clear use anyth skynet trace. is, encount t-x, robot assassin order finish t-1000 started. good thing connor' former nemesis, terminator, back aid now-adult connor … like promised. savingtheworld artificialintellig manvsmachin cyborg killerrobot sunglass leatherjacket nanotechnolog rocketlaunch firemen veterinarian fireengin dystopia psychiatrist arnoldschwarzenegg nickstahl clairedan jonathan mostow"
118340,Guardians of the Galaxy,"action sciencefict adventur light year earth, 26 year abducted, peter quill find prime target manhunt discov orb want ronan accuser. marvelcom spaceship space outerspac orphan adventur aftercreditssting duringcreditssting marvelcinematicunivers chrispratt zoesaldana davebautista jame gunn"
157336,Interstellar,adventur drama sciencefict interstellar chronicl adventur group explor make use newli discov wormhol surpass limit human space travel conquer vast distanc involv interstellar voyage. savingtheworld artificialintellig fathersonrelationship singlepar nasa expedit wormhol spacetravel famin blackhol dystopia raceagainsttim quantummechan spaceship space rescu familyrelationship farmhous robot astronaut scientist fatherdaughterrelationship singlefath farmer spacest imax astrophys zerograv courag timeparadox rel matthewmcconaughey jessicachastain annehathaway christoph nolan
27205,Inception,"action thriller sciencefict mysteri adventur cobb, skill thief commit corpor espionag infiltr subconsci target offer chanc regain old life payment task consid impossible: ""inception"", implant anoth person' idea target' subconscious. lossoflov dream kidnap sleep subconsci heist redempt femalehero leonardodicaprio josephgordon-levitt ellenpag christoph nolan"
315011,Shin Godzilla,"action adventur drama horror sciencefict mind behind evangelion come hit larger life. massive, gill monster emerg deep tear city, govern scrambl save citizens. rag-tag team volunt cut web red tape uncov monster' weak mysteri tie foreign superpower. time side - greatest catastroph ever befal world evolv right eyes. monster godzilla giantmonst destruct kaiju toyko hirokihasegawa yutakatakenouchi satomiishihara hideaki anno"
49051,The Hobbit: An Unexpected Journey,"adventur fantasi action bilbo baggins, hobbit enjoy quiet life, swept epic quest gandalf grey thirteen dwarv seek reclaim mountain home smaug, dragon. riddl elv dwarv orc middle-earth(tolkien) hobbit mountain wizard journey ring goblin courag giant tunnel undergroundlak buriedtreasur climbingatre invis ancient gnome ianmckellen martinfreeman richardarmitag peter jackson"
9799,The Fast and the Furious,"action crime thriller domen toretto lo angel street racer suspect mastermind seri big-rig hijackings. undercov cop brian o'conn infiltr toretto' iconoclast crew, fall toretto' sister must choos side: gang lapd. streetgang carrac undercov auto-tun losangel car automobilerac aftercreditssting duringcreditssting paulwalk vindiesel michellerodriguez rob cohen"
4922,The Curious Case of Benjamin Button,"fantasi drama thriller mysteri romanc tell stori benjamin button, man start age backward bizarr consequences. diari navi funer tea travel hospit cateblanchett bradpitt tildaswinton david fincher"
49538,X-Men: First Class,"action sciencefict adventur charl xavier erik lensherr took name professor x magneto, two young men discov power first time. arch-enemies, closest friends, work togeth mutant (some familiar, new), stop greatest threat world ever known. cia mutant mine marvelcom superhero basedoncomicbook superhuman historicalfict nuclearwar cubanmissilecrisi worldwariii 1960 jamesmcavoy michaelfassbend jenniferlawr matthew vaughn"
131634,The Hunger Games: Mockingjay - Part 2,"action adventur sciencefict nation panem full scale war, katniss confront presid snow final showdown. team group closest friend – includ gale, finnick, peeta – katniss goe mission unit district 13 risk live stage assassin attempt presid snow becom increasingli obsess destroy her. mortal traps, enemies, moral choic await katniss challeng arena face hunger games. revolut strongwoman dystopia gameofdeath 3d basedonyoungadultnovel jenniferlawr joshhutcherson liamhemsworth franci lawrenc"
